,URL,Article url,title,subtitle,content,article datetime,article date,article time
10,moneycontrol.com,https://www.moneycontrol.com/technology/apple-iphone-16-series-launched-heres-how-the-prices-compare-to-us-dubai-and-china-article-12818627.html,"Apple iPhone 16 series launched, hereâ€™s how the prices compare to US, Dubai and China",Apple iPhone 16 Pro.,"Apple has launched the iPhone 16 series in India. The price in India for the iPhone 16 starts at Rs 79,900, the iPhone 16 Plus starts at Rs 89,900. On the other hand, the iPhone 16 Pro starts at Rs 1,19,900 and the iPhone 16 Pro Max starts at Rs 1,44,900. While the prices of the non-Pro models are unchanged compared to the iPhone 15 series, the Pro modelsâ€”the iPhone 16 Pro and iPhone 16 Pro Maxâ€”have launched at Rs 15,000 cheaper. If you want to buy the new iPhone 16 series from abroad, here is a list of countries where the entire iPhone 16 lineup is significantly cheaper than in India.iPhoneUS (USD)India (INR)China (CNY)Dubai (AED)iPhone 16$799 (approx. Rs 67100.57)Rs 79,900ÂĄ5,999 (approx. Rs 70,752)AED 3,399 (approx. Rs 77,715)ÂiPhone 16 Plus$899 (approx. Rs 75,500Rs 89,900ÂĄ6,999 (approx. Rs 82,547.25)AED 3,799 (approx. Rs 86,861)iPhone 16 Pro$999 (approx. Rs 83,898.25)Rs 119,900ÂĄ7,999 (approx. RsÂ  94,341AED 4,299 (approx. Rs 98,293)iPhone 16 Pro Max$1,199 (approx. 1,00,695)Rs 144,900ÂĄ9,999 (approx. Rs 1,17,929)AED 5,099 (approx. Rs 1,16,584)Do note, that in some countries, thereâ€™s an additional tax that applies over the included price. This may slightly increase the price of the iPhone 16 modes.Â Is it a good idea to buy an iPhone 16 from abroad? If you plan to buy the non-Pro models, the price difference is not much. For instance, the iPhone 16 starts at Rs 79,900. On this, you will get some additional bank discount offers. Which will bring the price closer to the US. And, the price difference in China and Dubai is even less for the non-Pro models.Â But, in the case of the iPhone 16 Pro and iPhone 16 Pro Max, the price difference is around Rs 27,000. Even if you include the bank discount, the price difference remains substantial. So, if can make sense to buy the Pro models from abroad than the non-Pro models. ",2024-09-10 14:09,2024-09-10,14:09
11,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/iti-ltd-share-price-jumps-nearly-9-on-bagging-order-from-bihar-govt-worth-rs-300-crore-12818357.html,ITI Ltd share price jumps nearly 9% on bagging order from Bihar govt worth Rs 300 crore,ITI Ltd share price jumps nearly 9% on bagging order from Bihar govt worth Rs 300 crore.Related stories.,"Shares of ITI Ltd advanced nearly 9 percent on Tuesday after the PSU firm bagged a Rs 300 crore order from the Bihar government. ITI stock jumped 8.81 percent to the day's high of Rs 308 per share on the NSE. The uptrend in the stock was witnessed after six days of consecutive declines on the bourses. The telecom manufacturing company has received an order worth around Rs 300 crore from Bihar Renewable Energy Development Authority (BREDA) for the supply and installation of 1,00,000 numbers of Solar Street Light Systems to Bihar state government. The news led to a sharp uptick in the price movement of the stock. This is in addition to 80,000 solar street light systems the company is currently executing in Bihar for BREDA. At the time of publishing the copy, the counter was trading at Rs 300.65 per share on the NSE, rising 6.22 percent from its previous close. The company in an exchange filing, said ""ITI Limitedâ€™s Naini Plant which has been manufacturing solar panels for the last six years has received an order for Supply & Installation of 1,00,000 numbers of Solar Street light Systems amounting to around Rs. 300 Cr under â€śMukhyamantri Gramin Solar Street Light Yojanaâ€ť."" ""The districts covered in this Order are Gopalgunj, Siwan, Samastipur, Purnia, Araria, Gaya, Darbhanga, Patna, Katihar, and Khagaria,"" it added. Recently, the company won its first Electronic Voting Machine (EVM) Order from the State Election Commission (SEC) of West Bengal for the supply of Electronic Voting Machines after a successful demonstration to the SEC at Kolkata. ITI Limited, the countryâ€™s premier telecom company, and multi-unit central public sector undertaking, is a total solutions providerÂ in the telecommunications segment. ",2024-09-10 13:30,2024-09-10,13:30
12,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/ecos-mobility-hits-new-record-high-as-plutus-wealth-buys-4-lakh-shares-stock-up-34-since-listing-12818497.html,ECOS Mobility hits new record high as Plutus Wealth buys 4 lakh shares; stock up 34% since listing,"Listed on September 4, 2024 at Rs 391 on the BSE, the stock is already up over 34 percent.Related stories.","Shares of ECOS (India) Mobility and Hospitality rallied over 9 percent to hit new record high of Rs 525 apiece on September 10 after Plutus Wealth bought 4 lakh equity shares at Rs 460 apiece in open market transactions a day before. Listed on September 4, 2024 at Rs 391 on the BSE, the stock is already up over 34 percent. Moreover, it has rallied over 57 percent from its issue price of Rs 334 on the upper price band. Catch all the market action on our LIVE blog The ECOS Mobility IPO was highly successful, being oversubscribed by an impressive 64.26 times, primarily driven by Qualified Institutional Buyers (QIBs) with a subscription rate of 136.85 times. Non-Institutional Investors (NIIs) followed closely, subscribing 64.37 times. The public offering, which was an entire offer for sale of 18 million shares with a face value of Rs 2 each, closed for subscription on August 30, 2024, with IPO allotments finalized on September 2, 2024. ECOS (India) Mobility & Hospitality provides a variety of services, including chauffeured car rentals (CCR) and employee transportation solutions (ETS). The CCR segment offers corporate clients B2C services for their employees, clients, and visitors. The ETS segment focuses on facilitating daily commutes for employees with ground transportation solutions between home and office. The company manages a fleet of over 9,000 vehicles, ranging from economy to luxury cars, minivans, and coaches, including top brands like Audi, BMW, and Mercedes-Benz. In FY24, ECOS reported a 31 percent year-on-year increase in revenue from operations, reaching Rs 554 crore, while profit after tax (PAT) rose 43 percent to Rs 62.5 crore. ",2024-09-10 13:48,2024-09-10,13:48
13,moneycontrol.com,https://www.moneycontrol.com/news/business/ipo/pn-gadgil-jewellers-rs-1100-crore-ipo-fully-subscribed-within-hours-on-day-1-retail-quota-booked-about-2x-12818633.html,"PN Gadgil Jewellers' Rs 1,100-crore IPO fully subscribed within hours on Day 1; Retail quota booked about 2x","PN Gadgil Jewellers Rs 1,100-crore initial public offer (IPO) got fully subscribed within four hours of opening on Day 1 of subscription.Related stories.","PN Gadgil Jewellers' Rs 1,100-crore initial public offer (IPO) got fully subscribed in under four hours of opening on Day 1 of subscription on Tuesday. The issue has been subscribed 1.2x so far, driven by continued strong demand from retail investors. The public issue by Maharashtra-basedPN Gadgil Jewellershas received bids for over 2.02 crore shares as of 2:10 pm on Tuesday, compared to 1.68 crore shares on offer. The portion meant for non-institutional investors fetched 1.57 times subscription while the quota for Retail Individual Investors (RIIs) got subscribed 1.81 times. PN Gadgil Jewellers on Monday said it has collected Rs 330 crore from anchor investors. The initial share sale will conclude on September 12. The price band has been fixed at Rs 456-480 per share. The shares of the mainboard issue will be listed on September 17. The issue has a a combination of a fresh issue of equity shares worth up to Rs 850 crore and an offer for sale (OFS) of equity shares to the tune of Rs 250 crore by a promoter SVG Business Trust. At present, SVG Business Trust holds a 99.9 per cent stake in PN Gadgil Jewellers. PN Gadgil Jewellers Ltd offers a wide selection of precious metal and jewellery products, such as gold, silver, platinum, and diamond jewellery, catering to different price ranges and designs. The company's flagship brand, 'PNG', along with several sub-brands, drives its product sales through multiple channels, including 39 retail stores (as of July 31, 2024) and various online marketplaces. Brokerage houses have estimated the company's market capitalisation to exceed Rs 6,500 crore post-issue. Of the fresh issue proceeds, Rs 393 crore will be allocated towards opening 12 new stores in Maharashtra, Rs 300 crore will go towards debt repayment, and a portion will be set aside for general corporate purposes. As of March 2024, the company's total borrowings stood at approximately Rs 397 crore, according to the red herring prospectus (RHP). ",2024-09-10 14:41,2024-09-10,14:41
14,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/tata-power-stock-surges-6-after-subsidiary-commences-solar-cell-production-12818597.html,Tata Power stock surges 6% after subsidiary commences solar cell production,"Tata Power stock has gained around 33 percent so far this year, outperforming Nifty's returns of 16 percent..Related stories.","Shares of Tata Power gained as much as 6 percent on September 10 as the company announced that a unit of its subsidiary has commenced commercial production of solar cells at India's largest single-location in Tirunelveli, Tamil Nadu, helping boost domestic manufacturing of cells and modules needed to convert sunlight into electricity. ""TP Solar, a subsidiary of Tata Power Renewable, which is a subsidiary ofTata Power Company, announced the commencement of commercial production from the 2GW solar cell line at its state-of-the-art manufacturing facility in Tirunelveli, Tamil Naduâ€”the countryâ€™s largest single-location solar cell & module plant,"" the company said in a regulatory filing. The solar cell production, currently at 2 GW capacity will enhance Tata Power's ability to meet the growing demand for high-quality, and domestically produced solar components, especially for large-scale capacity-addition projects, Tata Power added. Follow our market blog to catch all the live action The plant is expected to ramp up production with the remaining 2 GW capacity to be added over the next 4-6 weeks, reaching peak production within the next few months. This follows the successful production of solar modules earlier this year. Having a total cell & module manufacturing capacity of 4.3 GW, the module production line at the Tirunelveli plant was commissioned in October 2023 and has produced 1,250 MW of solar modules till date. The facility is equipped with advanced TOPCon and Mono Perc technology, enabling high-efficiency production of solar cells and modules, the company said. Tata Power has committed nearly Rs 4,300 crore towards the establishment of this facility. The solar cells and modules produced at the Tamil Nadu facility will initially cater to the company's ongoing projects, further strengthening its supply chain. With an eye on future expansion, Tata Power also plans to explore opportunities for wider market distribution. At 1:55 pm, Tata power shares were trading 5.8 percent higher at Rs 442.10 on the National Stock Exchange (NSE). The stock has gained around 33 percent so far this year, outperforming Nifty's returns of 16 percent. In the past 12 months, the counter has risen 62 percent. In comparison, Nifty rose 29 percent during this period. ",2024-09-10 14:02,2024-09-10,14:02
15,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/sebi-registered-research-analysts-investment-advisors-face-new-threat-of-identity-theft-whats-the-way-out-12818571.html,"SEBI-registered research analysts, investment advisors face new threat of identity theft. What's the way out?","When the regulator follows up with the registered entity, the RA or RIA may not even have been aware that such a fraud has been committed..Related stories.","Research analysts and investment advisors registered with the Securities and Exchange Board of India (SEBI) are now having to deal with fake profiles and imposters who are cheating investors by pretending to beâ€”andÂ then placing the legal and thus the financial burden onâ€”these registered entities. Legal experts told Moneycontrol that such cases are on the rise. When investors are defrauded, they raise their complaints throughÂ SEBI'sÂ online redressal system, SCORES. This involves the investor choosing the registered entity's name and then giving the details of the fraud committed. Also read:ÂSebi chief Madhabi Puri Buch continued to earn from Agora, provided advisory services to M&M, Dr Reddy's: Congress The regulator then follows this up with the registered entity. InÂ these cases of impersonation, the research analyst (RA) or registered investment advisor (RIA) in question is usually and not surprisingly not even aware of such an act beingÂ committed. Moneycontrol spoke to a few legal experts to understand what registered entities can do to protect themselves in such cases. File complaints, post alertsAnand Kankani, a practising company secretary and who advises RAs and RIAs, said that an intermediary should immediately lodge a complaint with the cybercrime portal,Â notify SEBI and BSE Administration and Supervision Ltd (BASL), and inform all its clients about the same. To inform clients, the intermediary can run a message on its website (if it has one) and also post on all its social media pages, such as on Twitter, Instagram and so on, ""where they (the intermediaries) usually post matters pertaining to securities market"" and through the social-media handles that RIAs are required to declare with SEBI. Kankani emphasised that this is a crucial step for investor protection and for safeguarding the intermediary from regulatory action. The market regulator usually relies on the fact whether the intermediary registered a police complaint in the form of a first information report (FIR), said Kankani, and added that it is, therefore, advisable to lodge an FIR. However, he agreed that if there are multiple such attempts to impersonate an intermediary, then it may not be practical to file an FIR for every attempt. Some ofÂ RAS and RIAs have even reported multiple instances of such impersonations in a day. Vinod Joseph, partner at Economic Laws Practice, suggested that when the frequency is high, an intermediary can taper out the number of FIRs filed. That is, file for a certain number of them in the beginning and keep filing the complaints in fewer numbers as the frequency of fraud increases. This will show the regulator that there was an intent to correct this fraud. However, an FIR should be filed in every instance where the fraud appears to be substantial. Is there collusion? Joseph said that the regulator takes such stringent measures because there may be instances where the intermediary colluded with a third party to commit fraud. That is, the intermediary may allow a third party to use his/her name and take payment, and then the intermediary may be given a share of this payment. ""How would the regulator know if the intermediary was not acting in collusion with the overt perpetrators?"" asked Joseph, whoÂ hence suggested the intermediary at least get FIRs filed for the first few instances. If an FIR is not possible, then the intermediary can register a complaint through a magistrate. Kankani pointed out that the regulator has tried to separate the wheat from the chaff by proposing a separate portal through which investors can make their payment to the registered intermediaries. ""This will help investors differentiate registered entities from unregistered entities who pretend to be registered,"" he said. Also read:ÂMadhabi Puri Buch's IIM-Ahmedabad batchmates call allegations against her 'false' He added that the regulator could also set up a platform in association with theÂ Cyber Crime Portal, where investors and intermediaries can report fake social media handles and channels. Red flags Kankani also asked investors to look out for two red flags that should alert them to bad actorsâ€”one, they will ask the client to pay money in a bank account that does not belong to the intermediary; and two, they will promise assured returns that are often high and for a disproportionately small fee. ",2024-09-10 14:29,2024-09-10,14:29
16,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/inox-wind-stock-jumps-4-to-fresh-record-high-multibagger-stock-up-366-in-a-year-12818641.html,Inox Wind stock jumps 4% to fresh record high; multibagger up 366% in a year,"Inox Wind stock has skyrocketed 366 percent in the past one year, more than quadrupling investors' capital. In comparison, Nifty rose 29 percent during this period.Related stories.","Shares of Inox Wind Ltd gained over 4 percent to hit a fresh record high of Rs 245 on high volumes and a rally in the broader market. A total of 2 crore shares of the company changed hands on BSE and NSE combined so far, compared to the one-week average trading volume of 1 crore shares. Inox Wind is an integrated wind energy solutions provider. The company is engaged in the business of manufacture and sale of wind turbine generators (WTGs). It also provides erection, procurement and commissioning (EPC), operations and maintenance (O&M) and common infrastructure facilities services for WTGs and wind farm development services. Axis Securities in a recent report reaffirmed that it is bullish onInox Windon prospects of the debt-free stock. The brokerage has a 'buy' rating on the stock with a target price of Rs 200. The company is well-positioned to build on its growth momentum, it noted. Inox Windâ€™s EPC projects arm, Resco Global recently approved a Rs 350 crore equity raise from marquee investors. This fund will be utilised to scale up business offerings at Resco to capitalize on the strong tailwinds in the wind sector in India. Follow our market blog to catch all the live action Analysts at Axis Securities estimate Rescoâ€™s valuation at Rs 5,000 crore, and the Rs 350 crore fundraise implies around 7-8 percent stake dilution. Subsequently, the substation assets (non-core) housed at Inox Green Energy Ltdâ€™s balance sheet will be demerged out of Inox Green Energy and will beÂ merged into Resco Global thereby aligning synergies for both businesses. Post the regulatory approvals of the demerger of these power evacuation assets (substations), it will lead to the automatic listing of Resco Global. ""This will lead to an asset-light structure of the listed Inox Green Energy Ltd, unlocking its value, and Resco will be using these substation assets to generate additional revenue streams,"" said Axis Sec in its report. ""Inox Wind stock price is bullish but also overbought on the daily charts with next resistance at Rs 257. Investors should keep booking profits as daily close below the support of Rs 236 could lead to a fall till Rs 204 in the near term,"" said AR Ramachandran, Independent SEBI Research Analyst said. At 2:16 pm, Inox Wind shares were trading 3.9 percent higher at Rs 243.25 on the National Stock Exchange (NSE). The stock has gained around 85 percent so far this year, outperforming Nifty's returns of 16 percent. In the past 12 months, the counter has risen 366 percent, more than quadrupling investors' capital. In comparison, Nifty rose 29 percent during this period. ",2024-09-10 14:27,2024-09-10,14:27
17,moneycontrol.com,https://www.moneycontrol.com/news/business/mahindra-group-clarifies-dhaval-buch-payment-allegation-12818586.html,"Mahindra Group clarifies, allegations of payment to Dhaval Buch 'false and misleading'",The Mahindra Group has issued a clarification regarding the allegations made by Congress party that has suggested conflict of interest on payments made to Dhaval Buch.,"The Mahindra Group has called the allegations suggesting conflict of interest on payments to Dhaval Buch, husband of Madhabi Buch, as false and misleading, adding that Buch was hired for his expertise in supply chain and none of the Sebi approvals that the business group received, as mentioned in the allegations are relevant. In a filing to the stock exchange, theÂ Mahindra Group saidÂ that the compensation made to DhavalÂ Buch were made for his supply chain expertise and management acumen, basedon his global experience at Unilever. ""We categorically state that we have not, at any point, requested SEBI for any preferential treatment,""Â the statement said,Â calling theÂ allegations 'false and misleading in nature', without naming any political party. Earlier in the day, Congress had madefresh allegations, claiming that MadhabiÂ and husband Dhaval Buch had continued to earn from the advisory firm.Â Congress leader Pawan Khera in his statement had mentioned about Agora Advisory - a company held by Sebi chairperson Madhabi and her husband - which was claimed as dormant, but received funds from Mahindra and Mahindra between 2019-21, while she was a whole-time member of SEBI. Congress alleged that in this period, there were favourable orders issued to M&M. ""During this period, SEBI had also issued several orders in favour of Mahindra & Mahindra,"" a charge that has been denied by the business group. ""None of the 5 SEBI orders or approvals referenced in the allegations are relevant,"" said Mahindra Group's statement. Mahindra Group clarified thatÂ out of the five orders, three did not pertain to the company or any of its subsidiary. One of the approvals was for aÂ fast-track rights issue, which did not require any approval from SEBI, and another one pertained to an order issued in 2018, before Dhaval started working with the Mahindra Group. Mahindra Group said Dhaval Buch was hired in 2019 for his expertise in supply chain and sourcing, after he retired as Unilever's Global Chief Procurement Officer. Most part of his stint at Mahindra Group was at Bristlecone, a supply chain consulting subsidiary, where Dhaval Buch is currently on the Board of the company. Mr Buch had joined Mahindra Group almost three years before Madhabi Puri Buch was appointed as SEBI Chairperson, the statement by Mahindra Group added. ",2024-09-10 14:25,2024-09-10,14:25
18,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/analyst-call-tracker-aug-2024-apollo-hospitals-falls-out-of-favour-in-last-one-month-despite-upbeat-growth-narrative-12818118.html,Analyst Call Tracker Aug 2024: Apollo Hospitals¬†falls out of¬†favour in last one month despite¬†upbeat growth narrative,Apollo Hospitals stock has gained nearly 7 percent in the past month..Related stories.,"A better-than-expected Q1 earnings show and an upbeat growth outlook doesn't seem to be enough to keep analysts attracted to healthcare services major Apollo Hospitals.¬†Even after delivering results that gave the market plenty to cheer about, the stock landed at the top ofMoneycontrol'slist of stocks that saw the¬†maximum analyst downgrades in the last one month. The stock¬†fell out of favour with some¬† brokerages as 'buy' calls for Apollo reduced to 23 in August, down from 25 a month ago. Meanwhile, 'hold' and 'sell' ratings¬†ticked up one each¬†to three, and¬†two, respectively, hinting at a cooldown in expectations of a strong upside. Here's a catch It's important to note that the downgrades from brokerages were largely driven by concerns over the stock's high valuations, rather than serious worries about its growth potential. Take Elara Capital, for example. The brokerage downgradedApollo Hospitalsto a 'reduce' rating last month, citing limited upside potential from current levels. Interestingly, despite the downgrade, Elara raised its price target by over 4 percent to Rs 6,457, reflecting a cautious yet optimistic outlook. The stock has run-up 35 percent in the past year. The stock has been on an uptrend in the past year despite struggling with weak margins on account of losses from its digital arms Apollo 24/7 and Apollo HealthCo. Even with several positive catalysts now in play‚ÄĒsuch as reduced 24/7 losses, guidance for a 100 bps improvement in hospital margins, and Apollo HealthCo¬†staying EBITDA positive for the third quarter in a row‚ÄĒanalysts who downgraded the stock believe these factors were already priced into Apollo's valuation much earlier. Nomura was another brokerage that downgraded Apollo Hospitals to a 'neutral' call in the past month. ""We think the current valuation multiples factor in the improved profitability of the hospital business, and rising demand of premium healthcare,"" the brokerage wrote. Some margin contraction in FY26 In a bid to expand its margin for the flagship hospital business, Apollo has postponed its greenfield bed expansion from Q4FY25 to H1FY26, a move that ICICI Securities believes could boost FY25 EBITDA for the hospitals segment by 100-150 basis points. However, the delay may negatively affect FY26 margins, as new beds typically take 1-2 years to reach breakeven. Also Read |¬†Analyst Call Tracker Sept 2024: Why downgrades have pile up for Tata Steel, Titan, Tata Motors over the past year Nomura also reiterated the view and believes that the greenfield sites to be commissioned starting FY26 will be a drag on EBITDA margin. The brokerage factors in¬†EBITDA losses of¬†Rs 160 crore and Rs 60 crore in FY26 and FY27, respectively, on account of new facilities. Additionally, Nomura has flagged potential risks associated with new sites, especially in cities where there is no existing presence. The brokerage has also chosen not to further increase the valuation multiple for the hospital business due to its high capital intensity, the risks tied to new expansions, and the strong bargaining power of doctors. Growth outlook intact Despite these near-term hiccups, the¬†growth outlook for Apollo Hospitals stays largely intact. The company's management is focused on enhancing the operating margins of its flagship business by improving the surgical and payor mix in its hospitals while also reducing operating costs at Apollo 24/7 over the past few quarters. As for the near future, the company plans a 4 percent hike in hospital tariffs¬†on account of medical inflation combined with an expected 7¬†percent¬†spike in overall ARPOB for FY25. Additionally, occupancy rates are expected to climb beyond 70 percent in the coming quarters-¬†a target it set but fell short of in FY24. Meanwhile, the¬† merger of Apollo HealthCo with pharmacy¬†distributor Keimed is also referred to¬† as a¬†step in the right direction¬†by several experts. Analysts at Kotak Institutional Equities highlight that the integration of Keimed into¬†Apollo Hospitals¬†has been a longstanding investor ask due to its¬†synergy benefits, particularly the opportunity to push Apollo Hospitals‚Äô Rs 1,500 crore private label business through Keimed‚Äôs extensive 70,000+ pharmacy network. The merger is also expected to significantly reduce Apollo Pharmacy‚Äôs related party transactions by approximately 93 percent, creating a more integrated and efficient distribution franchise. Also Read |¬†Analyst Call Tracker August 2024: IT giants top the Maximum Pessimism list despite quarterly gains ",2024-09-10 13:41,2024-09-10,13:41
19,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/the-coming-booster-for-indian-pharma-stocks-us-biosecure-act-12818465.html,The coming booster for Indian pharma stocks: US Biosecure Act,InCred Equities anticipates India's CDMO market to expand to $44.69 billion by 2029..,"The draft of the much-anticipated Biosecure Act was passed by the US House of Representatives on September 9, clearing its way to head to the US Senate for a final vote. The act aims to prohibit US drugmakers from engaging in business with five Chinese companies after eight years. The bill seeks to reduce the US biopharmaceutical industry's reliance on China and limit technology transfers to the country. It specifically targets five Chinese companiesâ€”WuXi Apptec, Wuxi Biologics, BGI, MGI, and Complete Genomics. As per the act, companies that engage in collaborations with these entities will be ineligible for grants, loans, and contracts from executive agencies. With up to 120 US biopharmaceutical drugs being under the scanner of this bill, attention has now shifted to Indian pharma companies, which are anticipated to be the major beneficiaries of its passage. Contract development manufacturing players like Divi's Labs, Laurus Labs, Neuland Laboratories, Syngene, Suven Pharma, and Piramal Pharma are likely to witness a spike in work coming their way as US companies shift manufacturing bases away from China. Brokerage firm InCred Equities highlighted that the CDMO market has been growing at a faster pace than the global pharmaceutical market. A lot of this growth is driven by emerging biotech and biopharmaceutical companies that do not have the capital to invest in setting up manufacturing plants. ""As a result, rival companies located in India, Japan, Europe, and America will benefit the most from the Biosecure Act,"" the brokerage stated. The brokerage further noted that the shift has already started happening on the ground, as several companies like Beigene and Eli Lilly have started looking for other CDMO partners. Meanwhile, the management of Indian CROs and CDMOs has also stated that they are seeing an increase in inquiries after the introduction of the bill. The managements of Laurus Labs, Neuland Labs, Piramal Pharma, and Syngene, in interactions with CNBC-TV18, stated they have witnessed an increase in order queries. Buoyed by their improved growth prospects,shares of Laurus Labs, Piramal Pharma, and Syngene surged 3-4 percent. Laurus Labs anticipates that the shift towards Indian pharma companies will be gradual, starting with smaller projects. Piramal Pharma is seeing increased exploratory discussions and customer inquiries, but no major decisions have been made yet. Neuland Labs is engaging in more talks and meetings with US firms but hasn't yet experienced a significant uptick in proposals or orders. Although optimistic about medium to long-term prospects, Neuland's focus on APIs rather than clinical or biologically focused CDMOs distinguishes its position. Syngene, on the other hand, is gaining momentum due to its existing long-term contracts and has observed a 'material shift' in Big Pharma's sourcing strategies. Syngene is actively involved in pilot projects related to the 'China Switch' and reported a 50 percent on-yearÂ riseÂ in RFP (requests for proposals) value in the first quarter, marking its best performance in four years. China's loss, India's gain China's loss of market share due to US trade sanctions and Covid-19 disruptions has created a significant opportunity for Indiaâ€™s CDMO sector. InCred Equities attributes this shift as a major driver of India's CDMO growth, forecasting the market to expand from $19.63 billion in 2023 to $44.69 billion by 2029, at a nearly 15 percent CAGR. The brokerage also highlights government incentives like the PLI scheme, increased FDI, and private equity as other growth drivers for the industry. Additionally, rising capex is set to boost capacity and skills, while cost competitiveness and a strong regulatory track record will support the growth of domestic CDMO players. ",2024-09-10 13:43,2024-09-10,13:43
20,moneycontrol.com,https://www.moneycontrol.com/news/business/markets/iti-ltd-share-price-jumps-nearly-9-on-bagging-order-from-bihar-govt-worth-rs-300-crore-12818357.html,ITI Ltd share price jumps nearly 9% on bagging order from Bihar govt worth Rs 300 crore,ITI Ltd share price jumps nearly 9% on bagging order from Bihar govt worth Rs 300 crore.Related stories.,"Shares of ITI Ltd advanced nearly 9 percent on Tuesday after the PSU firm bagged a Rs 300 crore order from the Bihar government. ITI stock jumped 8.81 percent to the day's high of Rs 308 per share on the NSE. The uptrend in the stock was witnessed after six days of consecutive declines on the bourses. The telecom manufacturing company has received an order worth around Rs 300 crore from Bihar Renewable Energy Development Authority (BREDA) for the supply and installation of 1,00,000 numbers of Solar Street Light Systems to Bihar state government. The news led to a sharp uptick in the price movement of the stock. This is in addition to 80,000 solar street light systems the company is currently executing in Bihar for BREDA. At the time of publishing the copy, the counter was trading at Rs 300.65 per share on the NSE, rising 6.22 percent from its previous close. The company in an exchange filing, said ""ITI Limitedâ€™s Naini Plant which has been manufacturing solar panels for the last six years has received an order for Supply & Installation of 1,00,000 numbers of Solar Street light Systems amounting to around Rs. 300 Cr under â€śMukhyamantri Gramin Solar Street Light Yojanaâ€ť."" ""The districts covered in this Order are Gopalgunj, Siwan, Samastipur, Purnia, Araria, Gaya, Darbhanga, Patna, Katihar, and Khagaria,"" it added. Recently, the company won its first Electronic Voting Machine (EVM) Order from the State Election Commission (SEC) of West Bengal for the supply of Electronic Voting Machines after a successful demonstration to the SEC at Kolkata. ITI Limited, the countryâ€™s premier telecom company, and multi-unit central public sector undertaking, is a total solutions providerÂ in the telecommunications segment. ",2024-09-10 13:30,2024-09-10,13:30
21,moneycontrol.com,https://www.moneycontrol.com/news/business/mahindra-group-clarifies-dhaval-buch-payment-allegation-12818586.html,"Mahindra Group clarifies, allegations of payment to Dhaval Buch 'false and misleading'",The Mahindra Group has issued a clarification regarding the allegations made by Congress party that has suggested conflict of interest on payments made to Dhaval Buch.,"The Mahindra Group has called the allegations suggesting conflict of interest on payments to Dhaval Buch, husband of Madhabi Buch, as false and misleading, adding that Buch was hired for his expertise in supply chain and none of the Sebi approvals that the business group received, as mentioned in the allegations are relevant. In a filing to the stock exchange, theÂ Mahindra Group saidÂ that the compensation made to DhavalÂ Buch were made for his supply chain expertise and management acumen, basedon his global experience at Unilever. ""We categorically state that we have not, at any point, requested SEBI for any preferential treatment,""Â the statement said,Â calling theÂ allegations 'false and misleading in nature', without naming any political party. Earlier in the day, Congress had madefresh allegations, claiming that MadhabiÂ and husband Dhaval Buch had continued to earn from the advisory firm.Â Congress leader Pawan Khera in his statement had mentioned about Agora Advisory - a company held by Sebi chairperson Madhabi and her husband - which was claimed as dormant, but received funds from Mahindra and Mahindra between 2019-21, while she was a whole-time member of SEBI. Congress alleged that in this period, there were favourable orders issued to M&M. ""During this period, SEBI had also issued several orders in favour of Mahindra & Mahindra,"" a charge that has been denied by the business group. ""None of the 5 SEBI orders or approvals referenced in the allegations are relevant,"" said Mahindra Group's statement. Mahindra Group clarified thatÂ out of the five orders, three did not pertain to the company or any of its subsidiary. One of the approvals was for aÂ fast-track rights issue, which did not require any approval from SEBI, and another one pertained to an order issued in 2018, before Dhaval started working with the Mahindra Group. Mahindra Group said Dhaval Buch was hired in 2019 for his expertise in supply chain and sourcing, after he retired as Unilever's Global Chief Procurement Officer. Most part of his stint at Mahindra Group was at Bristlecone, a supply chain consulting subsidiary, where Dhaval Buch is currently on the Board of the company. Mr Buch had joined Mahindra Group almost three years before Madhabi Puri Buch was appointed as SEBI Chairperson, the statement by Mahindra Group added. ",2024-09-10 14:25,2024-09-10,14:25
